ID,tweet
6485, Edo 2020 Pray To Lose Edo Election If Governor Obaseki 
6486, In retro spect were you capable of making an intelligent vote at 16 years old 
6487, Are you going to do anything about this Postmaster General Louis DeJoy refused to let state officials review notices before they went out 
6488, Please was it crime banking with you guys have been debited for things do not even know abuh more than 8 times in month 
6489, Say this on Ig and this makes total sense xe2 x80 x9cElection during rainy season needs umbrella and not broom xe2 x80 x9d Congrats True true 
6490, After the order of Tinubu But honestly wish we can have more broadcasts like this from the VP or his principal on critical matters of National importance 
6491, 190 Covid 19 related deaths Millions unemployed Huge deficits Business failures Huge trade deficits Racial unrest Polarized divided country wants 4 more yrs 
6492, Polls show is not doing as well voters Guess it is fine that rips babies amp children from their parents and cages them WTF 
6493, Amazing must watch and share 
6494, Chris Wallace is certainly one of the most impartial and competent journalists This is going to be feast for the eyes 
6495, it is time to reign in and restart the This over inflated scare just to mess with our is over 
6496, BREAKING NEWS The best position to celebrate victory is prayer before we pop xf0 x9f x98 x8e 
6497, Can we make this trend xf0 x9f x98 x81 
6498, Promo ends Soon 7days Sandra ekwueme germaine com xf0 x9f x93 x9e xe2 x98 x8e xef xb8 x8f08035451696 Ready for immediate delivery 
6499, cannot stop to laugh today Photo of the day sit on the fence 
6500, Your enemies will think they xe2 x80 x99re trying to destroy you but unknowingly pushing you to greatness That is the story of Oshiomole and Godwin Obaseki Obaseki History maker 
6501, Someone said Osun state election taught him never to underrate APC abracadabra They do not know xf0 x9f x98 x82 APC have way of playing Warning Last card CHECKUP xf0 x9f x98 x83 In this Edo election watch out 
6502, just hope this Election will not end up Inconclusive as they always do or Outrightly rigged by the Ruling Party Edo People Shine una Eye oh 
6503, Today marks the end to all political campaigns in Edo state and women and youth are the major target we pray and hope for an improve electoral process that will enhance our democracy 
6504, You are screwed Even more than you already are that is 16 yr Olds can now vote hahaha stick fork in you your done 
6505, You guys that can not deliver Kano to are busy sympathy with while Baba did everything possible to deliver Edo to actual mandate which is 
6506, you have got him now Media Ha How Dare take the Media Dems Left IDEA do not worry crazy Dems The Media Dems Left are going to steal the election for Prez Kamala Harris 
6507, Should spend that money to hire body double While he hides in his basement 
6508, Donald must be getting really desperate about the results xf0 x9f x98 x80 xf0 x9f xa4 xa3 
6509, Plsss is it true dat my governor is in isolation center in benin xf0 x9f x98 x80 xf0 x9f x98 x80 
6510, Congrat our able Governor 
6511, Edo Election Results South South State Definitely Not Lagos Omokri Read gt 
6512, Edo Election Update PDP Atiku Reveals To Edoites Price Required To Make Vote Count Read gt 
6513, Work smart 
6514, Same godfatherism brought him to power so let him keep If pride himself as godfatherism eliminator in political scene Why does he wants to assume the new of same menace he fought against 
6515, says will sell to he means to say is so much in debt to we can either default or can bully can only repay our debts we love printing money which is our debt and its value is only if will buy so screw perfect 
6516, believe the people of Edo spoke They wanted to continue with Obaseki and their wish supervened Good luck see that the opposition keep thanking Pres Buhari for non interference in the election Good of him xf0 x9f x91 x8f xf0 x9f x91 x8f xf0 x9f x91 x8f 
6517, Update On Edo Election Words Fail Me Obaseki Speaks As INEC Declares Him Winner Read gt 
6518, Huge Ego Of Politicians Not Most Important Says Ex Senate President Read gt BREAKING NEWS Fashola Tinubu Jagaban Lagosians 
6519, Edo State Election Result See Authentic Election Scores Who Is Leading Read gt Obaseki Ize Iyamu Oshiomhole 
6520, Update On Edo Election APC Whitewash Obaseki PDP At Oshiomhole Polling Unit Read gt 
6521, Edo Election Update Gov ship Candidate Expresses Sadness Over Non participation In Poll Details gt 
6522, Exit Poll For Edo 2020 Governorship Election Have Your Say gt 
6523, Update On Edo Election Check Out Top 10 Latest News For Saturday Evening Read gt Obaseki 
6524, Edo Election Nigerian Govt Agency Deploys Hundreds Of Officers Dogs Read gt 
6525, Edo State Gubernatorial Election 2020 Advocacy Group Raises Alarm On Disturbing New Trend Of Vote Trading Read gt 
6526, Edo State Election 2020 All Set For Gubernatorial Poll Read gt 
6527, Edo Decides 2020 Why 483 796 Eligible Voters Will Not Vote In South South State Read gt 
6528, Edo Decides 2020 INEC Chair Sends Out Clear Message On Election Eve Read gt 
6529, Buhari the pepertual failure call me Tinubu Mr yellow teeth call me Oshiomole call me Pastor Iyamu call me Capt Hosa call me Tony the lion and tiger Kabaka call me xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 
6530, Oshiomole call me Pastor Iyamu call me Capt Hosa call me Tony the lion and tiger Kabaka call me xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 
6531, Edo State Election Result 2020 Wike Congratulates Obaseki Read gt 
6532, Edo Election Results We Don xe2 x80 x99t Want To Hear Inconclusive Wike To INEC Read gt 
6533, Also it is clear that he is far more intelligent and honest that You should have Sanders he is far better man than both and still sharp Your health system sucks and is an international shame in the developed wotld Sanders or would try to fix it 
6534, EDO DECIEDES am DISAPPOINTED SAYS OBASEKI AFTER VOTING via 
6535, NORTHERN APC MEMBERS LAUGH TINUBU WITHOUT THUGS APC WILL BE BEATEN SI via 
6536, EDO DECIDES OBASEKI SUFFERS MASSIVE DEFEAT IN OSHIOMHOLE PULLING UNIT via 
6537, EDO DECIEDES APC PDP YOUTHS CLASH OVER MONEY SHARING via 
6538, How can you hold elections in the rain and expect us to vote someone with broom against one with an umbrella 
6539, One man singlehandedly pocketed team and their candidateThe so called former national chairman of the team and man who forgot Lagos is his territory and our pastor ize iyamu Congratulations to my Governor xf0 x9f x92 xa5 Godwin Obaseki CFR xf0 x9f x99 x8f 
6540, Obaseki will win Chelsea will win Man you will win LAYCON will win 
6541, Indeed the voice of the people is the voice of God Congratulations to my edo people 
6542, We have seen this script play before Nigerians forget so quick how it played in am going to Osun and Bayelsa If the man who came 4th can be made first then anything is possible The magic will happen in Supreme Court Obaseki Ize iyamu 
6543, don dey happen for 
6544, xe2 x80 x99m not following it that closely but wouldn xe2 x80 x99t like to choose between either of them 
6545, am overwhelmed with joy that for once in the history of this country people the youth especially stood their ground for what they want against huge bags of cash to entice them So this can be possible all this while like this kind of revolution 
6546, Done and Dusted xe2 x9c x85 xe2 x9c x85 xe2 x9c x85 Obaseki 4 4 
6547, Congratulations The and all Edo People Four more years 
6548, Whatsoever has happened in Edo is message to YORUBA people Stop calling Maalu brother 
6549, former Trump voter in Wisconsin perfectly encapsulates problem in 2020 xe2 x80 x9cI may not have agreed with some of the things Joe said but at least he xe2 x80 x99s trying to bring people together and find some way through it xe2 x80 x9d 
6550, Irish Americans must support xe3 x83 xbc19 
6551, God forbid PDP too Siemens twins Evil parties 
6552, Unit 17 Ward 11 Oredo LGA PDP 120 Apc 30 James 
6553, What kind of survey is this that is asking people if they want to participate in Says it xe2 x80 x99s going to test changing the user experience and how Facebook affects their opinions leading up the Sketchy 
6554, It strange even though the lesser of two evils has been dominating argument in every single in my life don think ve ever heard candidate refer to themselves as the lesser of two evils 
6555, Somebori should go collect his kneeling down back nonsense 
6556, has won and will be sending out of Edo Election Total of election results announced so far APC 156 240 PDP 236 735 
6557, The victory in Edo election is for the people The electorate just like in 2015 presidential elections has played the prominent role of deciding who governs them base on the results we hv seen so far 
6558, Now because the stock in the vehicle is perishable they said we have to wait till Monday before we get the ticket This is exploitation amp touts in Lagos is becoming unbearablefor business owner please kindly retweet this injustice 
6559, What did you see when you zoomed this Be honest Is it obaseki Iyamu oshio or something else 
6560, How about the Election battle in Florida What battleground Bush Gore 2020 
6561, Ya this xe2 xac x87 xef xb8 x8f xe2 xac x87 xef xb8 x8f 
6562, 3658 1 He xf0 x9f x91 x8fis xf0 x9f x91 x8fnot xf0 x9f x91 x8fthe xf0 x9f x91 x8fcurrent xf0 x9f x91 x8fpresident xf0 x9f x91 x8f Helloooo up there Jim Are you thinking your brain or your ass because you sound like pile xf0 x9f x92 xa9 just about NOW is in charge of this country so it is HIS issue created the pandemic task force that your president dismantled 
6563, You will never understand how can connect with people without rally 
6564, MUST watch 
6565, accusations Are always projections Of right wing perversions fingers So we won xe2 x80 x99t think about What is hiding In HIS swamp Abetted By an alphabet Of beta men amp women Acosta Barr Cohn Dershowitz Epstein Flynn Guiliani Hewitt Ivanka et cetera 
6566, Big kudos to the Oba of Benin who dealt with the issue of possible before it reared its ugly head 
6567, This is bad PR for and please take note 
6568, Needs to DOMINATE the to Beat Says the 
6569, This is how we voted 
6570, From all indications it is not going to be easy for in maybe they should adapt to their plan which is all the way 
6571, Edo election xe2 x80 x93Obaseki says INEC is not well prepared for the governorship election 
6572, My people make una chuk eye well well inside that politics make you no let dat man wey come from carry the election go gurd and protect ur votes 
6573, Because tor must to gba 
6574, 4 4 8 Orgbane xf0 x9f x99 x8c xf0 x9f x8f xbd BREAKING NEWS Obaseki leading with 87 000 plus xf0 x9f x98 x84 
6575, The fear of Gov Wike is the beginning of heart attack for POI Oga what xe2 x80 x99s Jagaban amp Dollar Man doing in Edo State Obaseki 
6576, APC Ward leaders caught buying votes in Uromi Edo North East Godwin Obaseki is still taking the lead all over the state Edo people protect your votes ooo xf0 x9f x97 xa3 xf0 x9f x91 x82 
6577, Went to drive thru kids xf0 x9f x8d x9f 27 huge pickup truck with flags we heard him say xe2 x80 x9cI xe2 x80 x99ll pay for the car behind me xe2 x80 x9d Hubby said xe2 x80 x9csee there are some good xe2 x80 x9d we paid the car behind us it was 2 xf0 x9f xa4 xa3 still feel conflicted xf0 x9f x98 x90 
6578, Who had military dictatorship for 2020 this is not even funny anymore Fucking psychos destroying our country 
6579, LESSONS FROM You can not take bad product to the market and expect to sell it 
6580, Update Obaseki Widens Lead After 16 LGAs Results Announced By INEC via 
6581, These two coming up elections Edo and Ondo will not show much change in their way of playing politics in Nigeria but it will make it more clear that they are one and the same people 
6582, Seeing attack and PDP attack APC looks like Nigerians are fools But Nigerians are not fools we know they are the same people DOGARA DEFLECT TO 
6583, Agreed Other negative impacts include 30 million unemployed plus significant increases in sexual assault child abuse suicide cardiac arrest drug addiction and depression This does not have to be vs issue 
6584, guess this is what news is today Not 185k have died under watch The economy is in the tank is higher in recent years Yet you failed to mention kicking Ass in polling When you calling names you are losing 
6585, If has the plan to get us back to work and schooling then speak up All he seems to have is pointing fingers then reiterates exactly what has been saying Biden does not even have clue as to what day it is What makes you think he has plan 
6586, Obaseki is politician abeg xf0 x9f x98 x8a Ize Iyamu is political thug who calls himself pastor in name of religion Despite the bars Obaseki still Galant xf0 x9f x99 x8f xf0 x9f xa6 x8d 
6587, Said Fascist Barbie under the false guise of credibility 
6588, All those ok the right saying claims against DeJoy and the USPS are fake news Fuck You 
6589, Somebody should check on POI Edo people pls show him love he is your brother too 
6590, Situation Room Releases Report On Edo Election via 
6591, Obaseki xe2 x80 x99s victory and the warning signal of waning godfatherism in Nigerian politics 
6592, The outcome of the is clear indication of that the people have wiser and have begin to see things from different perspective The people will no longer heed to political godfathers 
6593, Obaseki leads in over 12 LGAs see breakdown 
6594, the call the call the call the call the call Ize Iyamu the call 
6595, How voters ignored COVID 19 social distancing rules 
6596, Jubilation as Obaseki wins polling unit 
6597, Please how do strengthen my Twitter account to prevent it from being HACKED again 
6598, Rev Father is currently in the isolation center in Benin remember when he told other Govs he will quarantine them when they come to Rivers Well Corona is real 
6599, Yakubu the former Speaker of the House of Representatives has decamped from the Peoples Democratic Party to the All Progressives Congress 
6600, what is the annual land use charge for For home owners Must the Federal government always look for way to reap citizens of our hard earned money This government is the worst Nigeria has ever hard let us do not deceive our self Yes looted 
6601, wa wa wa You have no plan But you promoted the riots and violence as distraction all for the against is 
6602, Don xe2 x80 x99t listen to Trump Vote once If you can xe2 x80 x99t vote in person get your ballot and mail it back early use dedicated drop box or take it to your local elections office 
6603, Emerges Winner of After declares Ovia South West LGA result APC 10 636 PDP 12 659 retains Governor Office in leads 
6604, Edo Gubernatorial Election Result Orhionmwon LGA APC 10 458 PDP 13 445 won heads 
6605, loses his local government to to 
6606, went on 2 hours break as Nigerians await result from 2 remaining Local Government Areas of the state before the winner of will be declared 1 Orhionmwon LGA 2 Ovia South West LGA et 
6607, Edo Gubernatorial Election Result Esan North East as announced by INEC APC 6 556 PDP 13 579 won ahead 
6608, Edo Gubernatorial Election Result Owan East LGA APC 19 295 PDP 14 762 won beats 
6609, campaign strategy of threatening that America will be the way it is now under and using video of his America to prove it is interesting to say the least 
6610, BIDEN Says He Will INCREASE the Military Budget via 
6611, Please stop misinforming the public because of your hatred for and bag of rice is not N35 000 it is N34 950 xf0 x9f xa4 xa3 xf0 x9f x98 x8a 
6612, How can you conduct elections during raining season amp expect pple with umbrella to lose 
6613, No matter if you are voting for or if you are voting for you can be on the side of justice for mass shooting victims Help us get answers to our from 
6614, My take on this Only can eliminate terrorists and anarchists through power provided to Submission to this people is NOT an option by all means That would be the most likely scenario of peace under basically death of America 
6615, Only can crackdown on of and anarchists terrorism through power of Submission to this people is NOT an option That would be the scenario of peace under 
6616, Moment smile in PDP situation room while waiting for the result 
6617, Crowds defile social distancing rules as Governor Obaseki and wife arrive Polling Unit to vote 
6618, Official results of the Edo state governorship election Owan West as announced by APC 11 193 PDP 11 485 
6619, Who is in EDO How far the election xf0 x9f x98 x81 hear say obaseki dey give APC serious beaten xf0 x9f x98 x81na true 
6620, Same old Trump tactics but this time he is failing 
6621, US Suspected Russian used to fund Project 
6622, Best Caption wins 
6623, Can the APC pastor make the call right away 
6624, big Congratulations to Gov Godwin Obaseki the candidate of the Peoples Democratic Party PDP and incumbent governor of Edo state been the winner of the just concluded elections of Edo state 
6625, Happy weekend Twitter world Are some phone numbers ready to be recharged Oya comment your phone number Tag your favourite celebrity and Follow to qualify Sharp Sharp 
6626, Right on Brother 
6627, amp lie to create an atmosphere of distrust in real news In an interview Joe states that he will NOT defund police 
6628, Full Election Results has finally defeated his godfather looses in 13LGAs wins 5 polled 223 619 votes looses in 5LGAs wins 13 polled 307 885votes 
6629, 559 polling units has submitted their results out of 2627 Results 
6630, BREAKING Dogara Returns to APC Again 
6631, still loving the good news so far of no serious violence and the calmness so far 
6632, Edo Poll Wike APC express satisfaction in the electoral process via 
6633, INEC is REFUSING to release live results on their portal as promised INEC immediately upload real time results of Edo 2020 Election Edo People xe2 x80 x99s will must stand 
6634, would assume your followers are predominantly anti let us say 85 and out of all them only 65 believe will win My reaction is that ticket will win comfortably Not trolling just trying to be objective sorry not sorry 
6635, feel is to bias at this point he is good moderator am glad he asks tough questions but it appears he just hates president which will give the upper hand If he took his meds dunno like Chris he does not feel balanced anymore am going to 
6636, Really Jesus never heard of amp never heard of until decided he was sent from Do your homework His image was made up in the GOP xe2 x80 x99s backrooms He xe2 x80 x99s rich NYer using religious poor people to gain power amp question xe2 x80 x99s faith 
6637, Breaking News Edo People said NO to Godfatherism Congratulations to Governor Obaseki PDP and to The Great People of Edo State Oshiomole FEM xf0 x9f xa4 xab 
6638, Either Gov Obaseki or Iye iyamu they are both APC Nigeria xf0 x9f x87 xb3 xf0 x9f x87 xac politician needs to stop moving from one political party to another When the root is faulty the fruit will be bad 
6639, Well to be fair DID tell have the record amp the resources to defeat you And will MikeBloomberg Didn mean he had to win the maybe just that Trump xf0 x9f xa4 xb7 xf0 x9f x8f xbe xe2 x80 x8d xe2 x99 x80 xef xb8 x8f 
6640, LAW 15 CRUSH YOUR ENEMY TOTALLY 
6641, Forget the collation and focus on the COVID 19 numbers in Edo state 
6642, Crowds 
6643, Transfer Liverpool signs Thiago Alcantara 
6644, Time to weigh in on 45s Apprenticeship 
6645, Is Edo state still in one piece am asking for friend 
6646, am proud of this history in our dear state am proud of my governor and my party Thank you HE Above all to lovers of Democracy 
6647, Safe to declare POI as governor of Oshiomhole polling unit xf0 x9f xa4 xb7 xf0 x9f xa4 xb7 xf0 x9f xa4 xb7 
6648, The joys of 2 party system in nutshell xf0 x9f xa4 xb7 xf0 x9f x8f xbf xe2 x80 x8d xe2 x99 x82 xef xb8 x8f 
6649, The face make when say got to go and somebody replies with is much better option 
6650, Is it really time for Tech inclusiveness in Nigeria electoral system 
6651, November 3rd can xe2 x80 x99t get here soon enough 
6652, Congratulations Let God swill be Done The REDs 
6653, This will be everyday if takes office Democrats control these cities and you blame Great but unfortunate example is Kate Steinle she was murdered in cold blood and freed the killer but your probably cool with that too 
6654, If the think Trump is tied with Russia wouldn xe2 x80 x99t it make sense to NOT do with photo ID so there xe2 x80 x99s no fraud from either side xf0 x9f xa4 x94 Oh yeah that xe2 x80 x99s called xe2 x80 x9cLogic xe2 x80 x9d 
6655, Etsako East Local Government Ward 001 Agenebode PU 002 Omoaze Results APC 162 PDP 168 ACC Voters 341 
6656, That will only happen when we discover that and to much are at the forefront of all Nigerians problems 
6657, Presidential Debates announced 
6658, What does he not say that isn xe2 x80 x99t let me know after the when he xe2 x80 x99s indicted of everything When they 
6659, UDOM EMMANUEL EDO VOTERS xe2 x80 x99 FAITH AND BELIEF IN GOD GAVE OBASEKI VICTORY OVER BOASTFUL MORTALS 
6660, PDP xe2 x80 x99S EDO GOVERNORSHIP ELECTION SITUATION ROOM IN THE EARLY HOURS OF SATURDAY 
6661, EDO GOVERNORSHIP ELECTION PDP SEEKS CANCELLATION OF RESULTS IN ETSAKO 
6662, EDO GOVERNORSHIP ELECTION RESULTS LG BY LG 
6663, Mood at Edo governorship election situation room in the early hours of Saturday 
6664, please release all the results of Edo 2020 Election 
6665, The election should be something all other state should imitate very peaceful one 
6666, EDO GOVERNORSHIP ELECTION WE will not BE INTIMIDATED SAYS GOVERNOR WIKE IN BENIN 
6667, PDP PROTESTS ALLEGED THREAT AND INTIMIDATION TO ITS GOVERNORS IN BENIN AHEAD OF EDO GOVERNORSHIP ELECTION 
6668, took one Question And by the end of his Answer had forget why he was Talking xf0 x9f x98 x82 xf0 x9f xa4 xa6 xf0 x9f x8f xbe xe2 x80 x8d xe2 x99 x82 xef xb8 x8fOmg can not wait to see Toast this Marshmallow 
6669, suggested on Democratic Party media change narrative from what is not saying or doing amp focus on pandemic protest amp how could have been handled better less lives lost but if is re elected it will not be result of what did or did NOT say 
6670, understand point about Democratic Party addressing pandemic in contrast to to have stronger narrative addressing hurting people less than 60 days to vote him out ppl have witness 4 yrs of Trump xe2 x80 x99s evilness voters that want change will vote 
6671, On again trying to take away free speech when it doesn xe2 x80 x99t fit their narrative 
6672, Attn APC supporters do not be intimidated by the jubilation of PDP supporters We are licking our wounds right now but we will laugh last when the MOU governor failed to fulfill his campaign Promise 
6673, Baba go on inec servers and double check the results you guys have so far uploaded here The figures just do not add up Two things are possible either you have been scammed or you are simply making noise 
6674, VOTE xe2 x9c x85 do not SELL YOUR VOTE xe2 x9c x85 YOUR VOTE IS YOUR RIGHT xe2 x9c x85 We hope for peaceful and transparent election in 
6675, Openly bragging This is party without conscience 
6676, PDP has won the Election in Edo State 
6677, How is it that has nearly ten times the number of Twitter followers as 
6678, amp both releasing videos of Indian flavor in their parties pitches with her south Indian Grandpa and pitches with Namo Trump event Hmmm Interesting contest 
6679, EP 28 The Fantastic world of Cryptids We talk about some lesser known beast Check the link listen in 
6680, Hey Keep on telling people that cops are evil and trying to kill them Great job You should all be brought up on charges 
6681, Official Obaseki leads Ize Iyamu With Over 100 000 Votes 
6682, What xe2 x80 x99s the margin now 
6683, We are all single until we are married you should calm down and remember that your girlfriend is our girlfriend too 
6684, fabrics can be given to them The gubernatorial election in Edo state according to INEC is scheduled to hold on Saturday September 19 
6685, Are as many people attending the rallies as the rallies xf0 x9f xa4 x94 
6686, We are still operating one political party system in Nigeria My people will not stop celebrating rubbish SMH is still Stop getting caught up in the gimmicks 
6687, It is National Grandparent Day Family is extremelly important to me xf0 x9f xa4 x8d 
6688, think this is what happens when you have National that treats real life events like soap opera Of course the viewing public are going to appoint Gary Busey over Matthew Broderick for the lead role 
6689, 2024 campaign started 
6690, Making Colorado SAFE one choice at time EQUALITY Equal opportunity to achieve the American dream Equal justice under the law Equal rights to dignity and respect 
6691, 7Electricity 
6692, Breaking Governor Godwin Obaseki of PDP reelected for the second time 
6693, Not what am seeing is your weak link keep her inside if you want to do anything but lose is likable and should be out there Look at working 
6694, BREAKING Obaseki wins Edo State gubernatorial elections 
6695, Party PDP resisted the vote buying and rigging process 
6696, looks to turn to pandemic as dwells on protests 
6697, Hey your buddy poisoned Is this your scenario for Joe 
6698, We need to purge the lands of these stupid sters aka supporters November 3rd we make the changes 
6699, do not get how is still red state except for racism the rest of the values have shifted there are Christian Democrats and your daughters have been with black men that is all 
6700, 2016 was the most important in modern And we won xf0 x9f x87 xba xf0 x9f x87 xb8 November 3rd 2020 is the second most important 
6701, Embarrassing moment for the TVC Crew at Uromi in Edo state today Watch till the end 
6702, GAME OVER Ize Iyamu claims to be pastor it is time for him to be humble and make the damn call to and concede the election Edo people have rejected godfatherism via the ballot 
6703, Who Do You Think Is Leading Currently 
6704, it is good to have buisness mindset But there is different between being foolish and taking risks Open your head 
6705, As part of our social responsibility as company at oo3 Digital Agency we did project and called it YOUR VOTE IS YOUR VOLT Go out to vote do not sell your vote it is your power 
6706, Oga Tanko is looking at Edo xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 The final INEC is yet to declare the winner xf0 x9f x98 x85 xf0 x9f x98 x85 xf0 x9f x98 x85 
6707, My fist Prediction done and Dusted PDP won Second is APC taking over Edo in court after Ize iyamu would hv sworn allegiance wt main Power xf0 x9f x98 x9c xf0 x9f xa4 xa3 presidential candidacy on my mind xf0 x9f x98 x85 Jagaban is gradually loosing it 
6708, Somebody is going to the loo xf0 x9f x98 x82 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 
6709, Mr President take you for wonderful adminstration the common man can afford common stuff anymore electricity normally give me 189units now 79units Is this not wickedness Anyone with the protests date 
6710, The Battle Begins Who wins the race Akeredolu Jegede Or Ajayi xe2 x80 x93 Travis News 
6711, We need justice in America We need safety in America We xe2 x80 x99re facing multiple crises xe2 x80 x94 crises that under Donald Trump have kept multiplying xe2 x80 x94 Joe Biden 
6712, Your vote your right xf0 x9f x91 x8d xf0 x9f x8f xbc Vote not fight Edo state xf0 x9f x99 x8f 
6713, speech giving cover to domestic terrorism confirming that under his Administration he would cave to terrorist demands was sickening 
6714, The long slog of this election cycle just proves how much national election is as much about entertainment and viewership as the or any other major performance based media never want to see either or ever again but they are the only thing on for while 
6715, Hey You still have the whole weekend to enter your ZigZag video to WIN 500 with xf0 x9f x97 xb3 xf0 x9f xa7 xa1 xe2 x9c xa8 
6716, Inside Life Adam Adam where are you My lord am naked Godwin Obaseki has stripped me naked in Edo state When man acts God this one of the direct consequences 
6717, If you succeed in cheating on good person just know you have cheated yourself and created hole dat may never be replaced for rest of ur life xf0 x9f xa4 xb7 xf0 x9f x8f xbd xe2 x80 x8d xe2 x99 x82 xef xb8 x8f Thank God for successful election 
6718, Congratulations my Governor 
6719, Poll 61 percent believe has more respect for military than news campaign 516192 poll 61 percent believe biden has more respect for military than trump 
6720, think handlers are secretly supporters xf0 x9f x98 x81 
6721, Dm for prices and specs at Nigeria Mbah and Osogbo can be deliver to anywhere 
6722, Dm for prices and specs at Nigeria serious buyer only 
6723, TRENDING Voters Exchanging PVC for Yard of Clothes 
6724, BREAKING Dogara Dumps PDP for APC 
6725, Tell us more Tell us about teleprompter read Hate to tell you this but is going to win in landslide Why did not you report on how pathetic Biden sounded 
6726, It xe2 x80 x99s going to be ok just take deep breath and keep reading xf0 x9f x91 x8c xf0 x9f x8f xbb 
6727, Two INEC Officials Attacked 
6728, Dear Good people of Lagos State If We the Good people of Edo State can Do it you too can say No to Godfatherism retire them all enough is enough 
6729, One day very soon Lagos will be free 
6730, EDO DECIDES Voting Commences at Governor Obaseki Oredo Local government unit 28 ward 4 
6731, america Spain France England Germany Italy Netherlands Republican The world must know Iran brutal terror regime kills innocent people Terrorists Iran Hezbollah Palestin 
6732, america Spain France England Germany Italy Netherlands Republican Help us save us plz 
6733, america Republican With the help of Allah the cruel terror regime will fall And peace be upon the world Inshallah 
6734, america Spain France England Germany Italy Netherlands Republican The world must know Iran brutal terror regime kills innocent people Terrorists Iran Hezbollah Palestin will always oppose peace 
6735, america Spain France England Germany Italy Netherlands Republican 
6736, america Spain France England Germany Italy Netherlands Republican zarif cunning liar 
6737, america Spain France England Germany Italy Netherlands Republican The world must know Iran brutal terror regime kills innocent people 
6738, Sunday Funnies If you are Not Offended 
6739, america Republican Spain France England Germany Italy Netherlands Russia China 
6740, america Republican Spain France England Germany Italy Netherlands Russia China Meme Iran The Root of Evi 
6741, Republican Spain France England Germany Italy Netherlands Russia China evil axis of Iran contains Hezbollah and Palestinians Opposes any peace agreement because they know only terrorism and war Criminals want the world to surrender to them 
6742, america Republican The world welcomes the Emirates xd6 xb7 xd6 xb7 Kingdom of Harran for peace with Israel Only bloodthirsty criminals Iron Hezbollah and Palestinians oppose peace because peace is cure for the terrorist disease they bring into the world 
6743, america Republican Heroes with the help of Allah make peace Peace is better than war And peace be upon the world Inshallah 
6744, america Spain France England Germany Italy Netherlands Republican If Iran Hezbollah catch me they will hang me the corrupt people sitting in the UN and the Eu will be responsible for my death and the deaths of thousands of innocent people 
6745, america Spain France England Germany Italy Netherlands Republican Terrorists Iran Hezbollah Palestinians Hamas will always oppose peace 
6746, america Spain France England Germany Italy Netherlands Republican Every day we pray 5 times for Allah to remove Iran corrupt terrorist regime 
6747, america Spain France England Germany Italy Netherlands Republican We do not care about Syria Yemen Palestine We are tired of the religious and corrupt regimes We run to live with dignity 
6748, america Spain France England Germany Italy Netherlands Republican challenge Find one contribution to the world other than terrorism Of Iran Assad Hezbollah the traitors Palestinians 
6749, america Spain France England Germany Italy Netherlands Republican Arab countries and Israel Do peace Iran Hezbollah Palestinians Terrorism Because that is the only thing they know how to do 
6750, america Spain France England Germany Italy Netherlands Republican UN and EU 0 They enable and complicate the crimes of the Iranian regime 
6751, america Spain France England Germany Italy Netherlands Republican Continue to live in tears and pain with the help of Allah the world is marching to peace and terror is marching into the abyss 
6752, Ondo state are set for the power to role over We pledge and stand by Eyitayo Jegede 
6753, hope you are winning in your opinion of ondo election too go shock you Not with una empty promises up and down that people will still vote apc 
6754, xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 No escape route they have been caged successfully 
6755, PDP Shine your eyezzzzz against overnight results manipulation Social media can not help Go to the collation centre 
6756, Edo nor be Lagos Gov Obaseki continuity is non negotiable Thank you my Edo people 4 4 OGBANE 
6757, Man United 1 3 Crystal Palace The result is looking good for democracy Crystal Palace should remain vigilant at the Collation center And defend this Result 
6758, Nigerian vote be like ijebu garri Once reach inec office go rise xf0 x9f xa5 xb1 xf0 x9f xa5 xb1 xf0 x9f xa5 xb1 
6759, even comon SUG election pple are buying vote selling ur vote is not by force if Edo pple never wise let them enjoy suffer no de tire them even party that is not formed yet buy votes 
6760, Could this voting be real or fake xf0 x9f x98 xb2 xf0 x9f x98 xb2 
6761, Seriously can not wait to see the between and It xe2 x80 x99s going to be amazing xf0 x9f x8d xbf xf0 x9f x99 x8c xf0 x9f x8d xbf xf0 x9f x99 x8c xf0 x9f x8d xbf 
6762, Do we have any Robert Kennedy fans out there This is great photo of RFK pressing the flesh in 1968 
6763, While the Election committee are on break Obaseki is currently leading Ize Iyamu with 79 326 votes and Two local government results Orhionmwon and Ovia South West are yet to be announced 
6764, Security Agencies Show Readiness PHOTOS 
6765, election is one here in ore ward1 PU 002 It free and fair now 
6766, Poor She can xe2 x80 x99t understand that does an event and leaves 2 mins later whereas is constantly working Hollywood education 
6767, We all need to stop bickering and support this man at all costs Nebraska man exposes boneless chicken wings in court 
6768, should be able to safely but experience prevents us from trusting to oversee free amp fair encourage those who are healthy to vote in person amp do so while wearing amp Otherwise MAIL YOUR BALLOT NOW 
6769, spend hours on this site xf0 x9f xa4 xa1 
